customer id,age,gender,loyalty member,product type,sku,rating,order status,payment method,total price,unit price,quantity,purchase date,shipping type,add-ons purchased,add-on total,month,day,year,sales,month_year
9376,54,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,7120.71,791.19,9,2024-09-02,Standard,"Extended Warranty,Extended Warranty",52.76,9,2,2024,95,2024-09
9376,54,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,844.83,844.83,1,2024-09-16,Standard,Extended Warranty,17.95,9,16,2024,20,2024-09
9378,60,Female,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2023-11-10,Express,"Impulse Item,Impulse Item",80.12,11,10,2023,10,2023-11
9379,28,Female,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,1235.15,247.03,5,2023-10-12,Express,"Impulse Item,Impulse Item",0.0,10,12,2023,26,2023-10
9379,28,Female,No,Laptop,SKU1005,3,Cancelled,Cash,3711.68,463.96,8,2023-11-03,Express,"Impulse Item,Accessory",31.83,11,3,2023,67,2023-11
9380,79,Female,No,Smartphone,SKU1004,2,Completed,Paypal,3955.95,791.19,5,2023-11-30,Overnight,Accessory,17.94,11,30,2023,69,2023-11
9381,70,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,2024-07-05,Standard,"Impulse Item,Impulse Item",75.55,7,5,2024,31,2024-07
9382,47,Male,No,Smartphone,SKU1004,2,Completed,Cash,791.19,791.19,1,2024-07-09,Standard,"Accessory,Impulse Item",84.65,7,9,2024,19,2024-07
9382,47,Male,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-08-14,Overnight,"Impulse Item,Impulse Item,Accessory",103.87,8,14,2024,96,2024-08
9385,64,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,166.0,20.75,8,2024-03-17,Express,"Extended Warranty,Extended Warranty",56.1,3,17,2024,7,2024-03
9387,80,Male,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-03-08,Overnight,"Extended Warranty,Extended Warranty",46.53,3,8,2024,22,2024-03
9388,80,Female,No,Laptop,SKU1005,3,Completed,Paypal,2783.76,463.96,6,2023-11-07,Standard,Accessory,13.49,11,7,2023,53,2023-11
9390,45,Female,No,Smartphone,SKU1001,5,Completed,Paypal,166.0,20.75,8,2023-12-06,Standard,"Extended Warranty,Accessory",52.23,12,6,2023,7,2023-12
9390,45,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2024-05-18,Standard,"Extended Warranty,Extended Warranty,Impulse Item",57.45,5,18,2024,4,2024-05
9391,29,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3711.68,463.96,8,2023-10-27,Standard,"Extended Warranty,Extended Warranty,Impulse Item",0.0,10,27,2023,67,2023-10
9394,49,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,5538.33,791.19,7,2024-04-25,Express,"Extended Warranty,Extended Warranty,Impulse Item",0.0,4,25,2024,85,2024-04
9394,49,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2024-07-03,Overnight,"Impulse Item,Impulse Item",22.81,7,3,2024,1,2024-07
9395,35,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,3955.95,791.19,5,2024-02-29,Express,"Impulse Item,Impulse Item",0.0,2,29,2024,69,2024-02
9396,73,Male,No,Smartphone,SKU1001,5,Completed,Paypal,83.0,20.75,4,2023-10-10,Express,"Accessory,Extended Warranty,Impulse Item",87.04,10,10,2023,3,2023-10
9398,62,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,124.5,20.75,6,2023-10-26,Express,Extended Warranty,45.44,10,26,2023,5,2023-10
9399,30,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2024-06-27,Overnight,"Accessory,Extended Warranty",53.18,6,27,2024,1,2024-06
9399,30,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,83.0,20.75,4,2024-06-28,Standard,Accessory,5.12,6,28,2024,3,2024-06
9400,78,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2023-11-13,Standard,"Extended Warranty,Impulse Item",49.05,11,13,2023,8,2023-11
9401,61,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,2534.49,844.83,3,2024-08-31,Overnight,"Extended Warranty,Impulse Item",0.0,8,31,2024,50,2024-08
9402,21,Female,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2024-03-14,Standard,"Extended Warranty,Impulse Item,Impulse Item",84.23,3,14,2024,9,2024-03
9402,21,Female,No,Tablet,SKU1002,3,Completed,Debit Card,741.09,247.03,3,2024-04-05,Overnight,"Extended Warranty,Impulse Item,Impulse Item",0.0,4,5,2024,17,2024-04
9404,35,Female,Yes,Laptop,SKU1005,3,Completed,Cash,3711.68,463.96,8,2024-06-20,Standard,Extended Warranty,11.72,6,20,2024,67,2024-06
9406,20,Female,No,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,2024-02-28,Overnight,"Impulse Item,Extended Warranty,Extended Warranty",45.5,2,28,2024,98,2024-02
9408,74,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,186.75,20.75,9,2023-10-28,Standard,"Extended Warranty,Extended Warranty",34.04,10,28,2023,8,2023-10
9408,74,Male,No,Tablet,SKU1002,3,Completed,Credit Card,1729.21,247.03,7,2023-11-01,Standard,"Extended Warranty,Extended Warranty,Impulse Item",75.18,11,1,2023,35,2023-11
9412,25,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2023-10-04,Overnight,"Extended Warranty,Impulse Item",83.92,10,4,2023,7,2023-10
9412,25,Male,No,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2023-11-06,Overnight,"Extended Warranty,Impulse Item",0.0,11,6,2023,22,2023-11
9412,25,Male,No,Smartphone,SKU1004,2,Completed,Paypal,7911.9,791.19,10,2024-04-19,Overnight,"Impulse Item,Impulse Item,Accessory",77.4,4,19,2024,98,2024-04
9415,60,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,2534.49,844.83,3,2024-08-25,Standard,"Extended Warranty,Extended Warranty,Impulse Item",102.32,8,25,2024,50,2024-08
9417,27,Male,No,Tablet,SKU1002,3,Completed,Paypal,494.06,247.03,2,2024-02-15,Overnight,"Extended Warranty,Extended Warranty,Impulse Item",0.0,2,15,2024,14,2024-02
9420,44,Female,No,Laptop,SKU1005,3,Cancelled,Paypal,927.92,463.96,2,2024-08-17,Overnight,"Extended Warranty,Extended Warranty,Impulse Item",0.0,8,17,2024,22,2024-08
9421,45,Female,No,Laptop,SKU1005,3,Completed,Credit Card,1391.88,463.96,3,2024-04-18,Standard,Accessory,31.93,4,18,2024,29,2024-04
9421,45,Female,Yes,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-04-29,Express,"Impulse Item,Extended Warranty,Extended Warranty",90.25,4,29,2024,69,2024-04
9422,28,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,2023-10-18,Standard,Impulse Item,21.04,10,18,2023,69,2023-10
9422,28,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,844.83,844.83,1,2024-07-25,Express,"Impulse Item,Impulse Item,Accessory",99.12,7,25,2024,20,2024-07
9423,67,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,186.75,20.75,9,2024-03-24,Express,"Impulse Item,Accessory,Impulse Item",67.99,3,24,2024,8,2024-03
9425,50,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2023-10-04,Standard,"Accessory,Extended Warranty",41.24,10,4,2023,4,2023-10
9425,50,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,1582.38,791.19,2,2023-12-03,Overnight,"Extended Warranty,Extended Warranty",53.56,12,3,2023,33,2023-12
9428,71,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-06-07,Express,"Extended Warranty,Extended Warranty",0.0,6,7,2024,38,2024-06
9428,71,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,7603.47,844.83,9,2024-07-24,Standard,"Impulse Item,Accessory",40.87,7,24,2024,96,2024-07
9429,66,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,166.0,20.75,8,2023-11-05,Express,"Impulse Item,Accessory",0.0,11,5,2023,7,2023-11
9429,66,Male,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,2024-05-15,Overnight,"Impulse Item,Accessory",0.0,5,15,2024,42,2024-05
9430,36,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,2319.8,463.96,5,2023-11-15,Express,Extended Warranty,42.53,11,15,2023,45,2023-11
9430,36,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,2024-04-17,Overnight,"Extended Warranty,Extended Warranty",70.1,4,17,2024,73,2024-04
9430,36,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,1235.15,247.03,5,2024-08-18,Overnight,Accessory,7.96,8,18,2024,26,2024-08
9433,73,Female,Yes,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2024-01-02,Overnight,"Accessory,Impulse Item,Accessory",79.15,1,2,2024,96,2024-01
9433,73,Female,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,103.75,20.75,5,2024-07-02,Overnight,"Accessory,Impulse Item,Accessory",0.0,7,2,2024,4,2024-07
9433,73,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,1391.88,463.96,3,2024-07-17,Overnight,Impulse Item,20.58,7,17,2024,29,2024-07
9434,67,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5913.81,844.83,7,2024-08-18,Express,Impulse Item,0.0,8,18,2024,87,2024-08
9437,70,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5913.81,844.83,7,2023-10-31,Express,Impulse Item,49.49,10,31,2023,87,2023-10
9438,79,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,2373.57,791.19,3,2023-10-24,Express,Impulse Item,0.0,10,24,2023,47,2023-10
9438,79,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-05-29,Overnight,Impulse Item,0.0,5,29,2024,85,2024-05
9439,44,Male,No,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2024-09-16,Overnight,Impulse Item,0.0,9,16,2024,34,2024-09
9441,42,Male,No,Tablet,SKU1002,3,Completed,Cash,2470.3,247.03,10,2024-08-20,Overnight,"Accessory,Accessory",15.77,8,20,2024,48,2024-08
9441,42,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2024-08-26,Standard,"Extended Warranty,Accessory,Accessory",75.29,8,26,2024,47,2024-08
9443,51,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,6329.52,791.19,8,2023-09-28,Express,Impulse Item,39.75,9,28,2023,90,2023-09
9443,51,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,2024-03-10,Express,"Accessory,Impulse Item,Impulse Item",82.49,3,10,2024,48,2024-03
9443,51,Male,Yes,Smartphone,SKU1001,5,Cancelled,Paypal,20.75,20.75,1,2024-05-21,Overnight,Accessory,43.74,5,21,2024,0,2024-05
9444,59,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,2023-11-01,Standard,Accessory,13.33,11,1,2023,0,2023-11
9445,60,Male,Yes,Laptop,SKU1005,3,Completed,Credit Card,927.92,463.96,2,2024-07-26,Standard,"Impulse Item,Accessory",31.78,7,26,2024,22,2024-07
9447,50,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,145.25,20.75,7,2024-05-02,Standard,"Impulse Item,Accessory",58.32,5,2,2024,6,2024-05
9449,62,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,4747.14,791.19,6,2024-03-22,Standard,"Impulse Item,Accessory",0.0,3,22,2024,80,2024-03
9450,19,Male,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2023-10-19,Overnight,Impulse Item,41.11,10,19,2023,13,2023-10
9450,19,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,6758.64,844.83,8,2023-10-20,Express,"Extended Warranty,Accessory,Extended Warranty",62.7,10,20,2023,92,2023-10
9450,19,Male,No,Smartphone,SKU1004,2,Completed,Paypal,3164.76,791.19,4,2024-03-16,Overnight,"Extended Warranty,Extended Warranty,Accessory",54.09,3,16,2024,57,2024-03
9450,19,Male,No,Tablet,SKU1002,3,Cancelled,Credit Card,2223.27,247.03,9,2024-03-17,Overnight,"Extended Warranty,Accessory,Extended Warranty",36.2,3,17,2024,42,2024-03
9451,64,Female,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,2223.27,247.03,9,2023-12-03,Standard,"Extended Warranty,Accessory,Extended Warranty",0.0,12,3,2023,42,2023-12
9453,59,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,41.5,20.75,2,2024-01-03,Overnight,"Extended Warranty,Accessory,Extended Warranty",0.0,1,3,2024,1,2024-01
9453,59,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,247.03,247.03,1,2024-09-07,Standard,"Extended Warranty,Accessory,Extended Warranty",0.0,9,7,2024,10,2024-09
9455,31,Female,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2023-12-15,Standard,"Impulse Item,Accessory",27.73,12,15,2023,42,2023-12
9455,31,Female,No,Smartwatch,SKU1003,3,Completed,Cash,5068.98,844.83,6,2024-06-29,Express,Accessory,8.16,6,29,2024,81,2024-06
9456,80,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-03-11,Standard,"Impulse Item,Impulse Item,Impulse Item",71.06,3,11,2024,6,2024-03
9457,34,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,41.5,20.75,2,2024-08-19,Express,Impulse Item,14.87,8,19,2024,1,2024-08
9459,48,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,7120.71,791.19,9,2024-06-09,Overnight,"Accessory,Extended Warranty,Impulse Item",70.33,6,9,2024,95,2024-06
9460,52,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,7120.71,791.19,9,2024-03-27,Standard,"Extended Warranty,Extended Warranty",39.98,3,27,2024,95,2024-03
9461,55,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,4224.15,844.83,5,2024-04-28,Express,"Extended Warranty,Extended Warranty",0.0,4,28,2024,74,2024-04
9461,55,Female,No,Smartphone,SKU1001,5,Completed,Cash,62.25,20.75,3,2024-07-27,Standard,"Accessory,Impulse Item",42.1,7,27,2024,2,2024-07
9462,29,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,145.25,20.75,7,2024-02-02,Overnight,Impulse Item,31.98,2,2,2024,6,2024-02
9462,29,Male,No,Smartphone,SKU1004,2,Completed,Paypal,1582.38,791.19,2,2024-09-05,Express,Impulse Item,0.0,9,5,2024,33,2024-09
9463,18,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,6329.52,791.19,8,2024-07-25,Express,"Accessory,Accessory,Accessory",74.39,7,25,2024,90,2024-07
9464,44,Female,No,Tablet,SKU1002,3,Completed,Cash,1482.18,247.03,6,2024-03-12,Express,"Impulse Item,Extended Warranty,Accessory",77.97,3,12,2024,31,2024-03
9465,42,Male,No,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2023-10-19,Overnight,"Accessory,Impulse Item",91.66,10,19,2023,9,2023-10
9467,64,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,207.5,20.75,10,2023-12-21,Overnight,"Accessory,Impulse Item",0.0,12,21,2023,9,2023-12
9467,64,Female,Yes,Smartwatch,SKU1003,3,Completed,Credit Card,6758.64,844.83,8,2024-03-02,Overnight,"Accessory,Impulse Item",0.0,3,2,2024,92,2024-03
9467,64,Female,Yes,Laptop,SKU1005,3,Completed,Credit Card,4175.64,463.96,9,2024-05-07,Express,"Accessory,Impulse Item,Extended Warranty",80.66,5,7,2024,73,2024-05
9468,41,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,41.5,20.75,2,2024-06-02,Express,"Accessory,Impulse Item,Accessory",41.44,6,2,2024,1,2024-06
9469,38,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,1582.38,791.19,2,2023-09-27,Standard,"Impulse Item,Extended Warranty",38.28,9,27,2023,33,2023-09
9471,68,Male,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,2024-05-29,Overnight,"Accessory,Accessory,Extended Warranty",83.36,5,29,2024,6,2024-05
9471,68,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,3711.68,463.96,8,2024-09-15,Standard,"Impulse Item,Impulse Item",61.55,9,15,2024,67,2024-09
9473,76,Female,Yes,Tablet,SKU1002,3,Cancelled,Cash,741.09,247.03,3,2024-04-18,Standard,Accessory,10.36,4,18,2024,17,2024-04
9474,59,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2023-11-30,Express,Accessory,0.0,11,30,2023,92,2023-11
9475,75,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1482.18,247.03,6,2024-07-09,Standard,"Extended Warranty,Impulse Item",60.62,7,9,2024,31,2024-07
9476,48,Male,No,Smartphone,SKU1001,5,Completed,Cash,145.25,20.75,7,2024-03-09,Overnight,"Accessory,Accessory",59.51,3,9,2024,6,2024-03
9476,48,Male,Yes,Tablet,SKU1002,3,Completed,Credit Card,494.06,247.03,2,2024-06-20,Express,"Accessory,Accessory",0.0,6,20,2024,14,2024-06
9477,33,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,2534.49,844.83,3,2024-01-07,Standard,Impulse Item,12.92,1,7,2024,50,2024-01
9477,33,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,186.75,20.75,9,2024-01-13,Overnight,Extended Warranty,49.95,1,13,2024,8,2024-01
9479,50,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,1855.84,463.96,4,2024-09-23,Standard,"Extended Warranty,Extended Warranty",51.32,9,23,2024,38,2024-09
9480,43,Female,No,Tablet,SKU1002,3,Cancelled,Paypal,1729.21,247.03,7,2023-12-25,Express,"Accessory,Accessory,Accessory",31.45,12,25,2023,35,2023-12
9480,43,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,7120.71,791.19,9,2024-08-15,Express,"Impulse Item,Impulse Item,Accessory",48.34,8,15,2024,95,2024-08
9481,35,Female,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-05-07,Standard,Accessory,14.02,5,7,2024,23,2024-05
9481,35,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Cash,4224.15,844.83,5,2024-08-07,Standard,"Extended Warranty,Accessory",54.0,8,7,2024,74,2024-08
9483,69,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,1582.38,791.19,2,2024-05-30,Express,"Accessory,Impulse Item",79.3,5,30,2024,33,2024-05
9485,23,Male,No,Smartphone,SKU1001,5,Completed,Paypal,207.5,20.75,10,2024-01-08,Standard,"Accessory,Impulse Item",0.0,1,8,2024,9,2024-01
9485,23,Male,Yes,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2024-09-14,Overnight,"Accessory,Extended Warranty,Accessory",91.1,9,14,2024,7,2024-09
9487,55,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,103.75,20.75,5,2024-02-09,Express,Impulse Item,30.68,2,9,2024,4,2024-02
9488,18,Male,No,Laptop,SKU1005,3,Completed,Debit Card,463.96,463.96,1,2023-11-29,Overnight,"Impulse Item,Extended Warranty,Impulse Item",109.66,11,29,2023,13,2023-11
9490,73,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,186.75,20.75,9,2024-02-09,Overnight,"Impulse Item,Impulse Item,Impulse Item",72.34,2,9,2024,8,2024-02
9493,40,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,4175.64,463.96,9,2024-04-27,Standard,"Extended Warranty,Extended Warranty,Accessory",112.01,4,27,2024,73,2024-04
9494,53,Male,No,Tablet,SKU1002,3,Completed,Debit Card,494.06,247.03,2,2024-06-06,Standard,"Impulse Item,Impulse Item",49.18,6,6,2024,14,2024-06
9495,67,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,2024-04-28,Overnight,Impulse Item,12.45,4,28,2024,38,2024-04
9495,67,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-06-09,Express,Extended Warranty,48.59,6,9,2024,42,2024-06
9496,68,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-04-24,Express,"Impulse Item,Impulse Item",28.6,4,24,2024,98,2024-04
9497,39,Female,No,Tablet,SKU1002,3,Completed,Cash,2223.27,247.03,9,2024-09-21,Standard,"Impulse Item,Impulse Item",0.0,9,21,2024,42,2024-09
9498,25,Male,No,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2024-08-07,Express,"Impulse Item,Impulse Item",0.0,8,7,2024,10,2024-08
9499,79,Female,No,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2023-12-19,Standard,Extended Warranty,45.29,12,19,2023,48,2023-12
9500,22,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,3379.32,844.83,4,2023-12-22,Standard,"Accessory,Impulse Item,Extended Warranty",66.05,12,22,2023,62,2023-12
9501,51,Male,No,Smartwatch,SKU1003,3,Cancelled,Cash,6758.64,844.83,8,2023-10-30,Standard,"Accessory,Impulse Item,Extended Warranty",0.0,10,30,2023,92,2023-10
9502,47,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,186.75,20.75,9,2024-05-28,Standard,"Accessory,Extended Warranty",45.02,5,28,2024,8,2024-05
9503,67,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5913.81,844.83,7,2023-10-13,Overnight,Extended Warranty,41.06,10,13,2023,87,2023-10
9503,67,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,1855.84,463.96,4,2024-02-14,Express,"Accessory,Accessory,Impulse Item",63.23,2,14,2024,38,2024-02
9506,52,Female,No,Tablet,SKU1002,3,Cancelled,Cash,2223.27,247.03,9,2023-12-29,Standard,"Impulse Item,Extended Warranty",58.86,12,29,2023,42,2023-12
9506,52,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2024-04-07,Standard,"Accessory,Impulse Item",16.11,4,7,2024,5,2024-04
9507,63,Female,No,Smartphone,SKU1001,5,Completed,Paypal,186.75,20.75,9,2024-03-07,Standard,Extended Warranty,30.95,3,7,2024,8,2024-03
9507,63,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,124.5,20.75,6,2024-09-22,Standard,Extended Warranty,0.0,9,22,2024,5,2024-09
9508,52,Male,No,Smartphone,SKU1001,5,Completed,Cash,103.75,20.75,5,2023-10-23,Standard,Impulse Item,23.75,10,23,2023,4,2023-10
9509,19,Male,No,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2023-12-17,Express,"Extended Warranty,Extended Warranty,Accessory",47.87,12,17,2023,7,2023-12
9509,19,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,41.5,20.75,2,2024-07-20,Standard,"Extended Warranty,Extended Warranty,Accessory",0.0,7,20,2024,1,2024-07
9511,65,Male,No,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2023-12-28,Express,"Impulse Item,Accessory",89.35,12,28,2023,29,2023-12
9512,47,Female,Yes,Smartphone,SKU1001,5,Completed,Debit Card,207.5,20.75,10,2023-11-06,Standard,"Impulse Item,Impulse Item,Impulse Item",124.15,11,6,2023,9,2023-11
9512,47,Female,No,Smartphone,SKU1004,2,Completed,Paypal,1582.38,791.19,2,2024-03-30,Standard,"Extended Warranty,Impulse Item,Extended Warranty",60.81,3,30,2024,33,2024-03
9514,39,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,4747.14,791.19,6,2024-04-24,Express,"Impulse Item,Impulse Item",43.55,4,24,2024,80,2024-04
9514,39,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,927.92,463.96,2,2024-06-03,Express,"Extended Warranty,Extended Warranty,Impulse Item",65.27,6,3,2024,22,2024-06
9515,54,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,247.03,247.03,1,2023-12-06,Standard,Extended Warranty,19.66,12,6,2023,10,2023-12
9515,54,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,1582.38,791.19,2,2024-03-30,Overnight,Extended Warranty,12.39,3,30,2024,33,2024-03
9516,58,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5913.81,844.83,7,2024-05-06,Overnight,Extended Warranty,0.0,5,6,2024,87,2024-05
9517,54,Male,Yes,Tablet,SKU1002,3,Cancelled,Cash,1729.21,247.03,7,2023-10-09,Overnight,Extended Warranty,0.0,10,9,2023,35,2023-10
9517,54,Male,Yes,Tablet,SKU1002,3,Cancelled,Credit Card,2470.3,247.03,10,2023-12-22,Standard,Extended Warranty,23.73,12,22,2023,48,2023-12
9518,32,Male,No,Smartphone,SKU1001,5,Completed,Cash,41.5,20.75,2,2024-01-10,Express,"Extended Warranty,Extended Warranty,Impulse Item",76.2,1,10,2024,1,2024-01
9518,32,Male,No,Laptop,SKU1005,3,Completed,Cash,927.92,463.96,2,2024-01-21,Standard,"Impulse Item,Extended Warranty,Impulse Item",106.99,1,21,2024,22,2024-01
9518,32,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,186.75,20.75,9,2024-06-17,Express,Accessory,32.91,6,17,2024,8,2024-06
9519,62,Female,No,Smartwatch,SKU1003,3,Cancelled,Debit Card,1689.66,844.83,2,2024-01-19,Express,"Impulse Item,Impulse Item,Extended Warranty",93.8,1,19,2024,34,2024-01
9519,62,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,145.25,20.75,7,2024-01-21,Overnight,Accessory,8.27,1,21,2024,6,2024-01
9521,45,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3164.76,791.19,4,2024-02-23,Express,"Extended Warranty,Impulse Item,Extended Warranty",79.79,2,23,2024,57,2024-02
9522,57,Male,No,Laptop,SKU1005,3,Completed,Paypal,4175.64,463.96,9,2023-11-29,Express,"Accessory,Impulse Item,Accessory",91.04,11,29,2023,73,2023-11
9522,57,Male,Yes,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2024-04-05,Standard,Accessory,25.21,4,5,2024,96,2024-04
9525,77,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,20.75,20.75,1,2024-01-28,Express,Accessory,0.0,1,28,2024,0,2024-01
9527,75,Female,Yes,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2023-10-24,Express,Accessory,0.0,10,24,2023,67,2023-10
9528,78,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,791.19,791.19,1,2024-09-19,Standard,"Extended Warranty,Impulse Item",70.7,9,19,2024,19,2024-09
9529,63,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-04-01,Standard,"Extended Warranty,Accessory",62.46,4,1,2024,85,2024-04
9529,63,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,1689.66,844.83,2,2024-08-30,Overnight,"Extended Warranty,Accessory",0.0,8,30,2024,34,2024-08
9532,53,Male,No,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2024-08-12,Express,"Accessory,Impulse Item",38.55,8,12,2024,62,2024-08
9534,41,Male,No,Tablet,SKU1002,3,Cancelled,Cash,741.09,247.03,3,2023-09-27,Overnight,Impulse Item,39.31,9,27,2023,17,2023-09
